image_path,class_name,lesion_score
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1363maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3703
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2504maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.539
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_83maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0516
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2862maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4738
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1409maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2726
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1314maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4283
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_203maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.465
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1414maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7919
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2749maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4451
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2854maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8189
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_912maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3227
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1079maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.889
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2508maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.402
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2153maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3938
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1215maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5555
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_319maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2502
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2506maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5212
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_699maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5984
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2089maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.338
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1769maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2618
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_204maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1579
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_4maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2204
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_309maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0545
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_269maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5621
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1918maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5738
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_602maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3301
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1934maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2868
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_833maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9867
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2185maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5978
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_247maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.535
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_349maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7868
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2477maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9668
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_669maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4526
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_276maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2705
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_219maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.102
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2183maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5763
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1066maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7121
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1116maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3677
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_265maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2129
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1009maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4389
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_736maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4504
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2226maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8866
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1761maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5082
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_581maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3788
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2690maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3497
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1492maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1527
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2366maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4051
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_103maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6549
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_814maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4071
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2691maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2356
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_205maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0456
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2196maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1295
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_875maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9147
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1775maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1175
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_179maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3603
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1966maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5528
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_773maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1092
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1572maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5292
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1089maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3754
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_564maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8625
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_390maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3704
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2045maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2433
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2430maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3724
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1717maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3155
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_336maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.259
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2177maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8513
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_584maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5149
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2774maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4694
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1725maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0526
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2657maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.333
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1518maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.594
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1510maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8599
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2068maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7969
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1783maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1564
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1326maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9605
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2538maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7357
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_416maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9219
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_342maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.589
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1192maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3059
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2640maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.63
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1792maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6225
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1182maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2846
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_124maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5769
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2563maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7128
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_855maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5394
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1853maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4529
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2800maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3227
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_825maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1748
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1426maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9754
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1952maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4937
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_768maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9401
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1015maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3211
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1032maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0602
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1860maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5742
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2101maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4936
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2320maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0987
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2579maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3397
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2184maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4653
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1023maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6653
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_220maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4009
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_15maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1952
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2848maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7243
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1016maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8428
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2758maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5884
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_775maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9201
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1876maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5401
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1027maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0501
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2378maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3924
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2502maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5338
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2575maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7113
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1809maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6474
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_464maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.75
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_497maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9908
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_25maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0808
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1420maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.963
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_375maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9485
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2683maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3502
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2145maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9007
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2471maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1795
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2765maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2796
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2704maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9499
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_575maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1502
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1457maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9605
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2159maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5986
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1836maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5488
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_223maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3592
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2844maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7395
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_210maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3298
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2794maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7217
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1205maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.835
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_690maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4937
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1063maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6242
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1036maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8484
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1673maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.169
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_418maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9813
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2315maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0933
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_287maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2933
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2314maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1623
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_32maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5623
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_0maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7569
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1786maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4106
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_355maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.957
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_369maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8379
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2769maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2726
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_741maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8513
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_762maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2476
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_975maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6627
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2120maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6855
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_233maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0604
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_112maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5681
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_229maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2364
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_722maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5802
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2046maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5354
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1239maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7912
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1478maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5872
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_33maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8598
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1936maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1615
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2186maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5364
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2213maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0294
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_542maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9176
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1300maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7644
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1596maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1325
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1399maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.524
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_550maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9999
